"","long","lat","group","order","region","subregion","IS","DS","TS"
"55916",-76.6617584228516,34.8931312561035,1881,55916,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55917",-76.6617584228516,34.8759384155273,1881,55917,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55918",-76.7419738769531,34.8415641784668,1881,55918,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55919",-77.1086654663086,34.8358345031738,1881,55919,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55920",-77.0971984863281,34.9217758178711,1881,55920,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55921",-77.1086654663086,34.9618835449219,1881,55921,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55922",-77.0971984863281,34.9905319213867,1881,55922,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55923",-77.1143951416016,35.0249099731445,1881,55923,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55924",-77.1086654663086,35.0420989990234,1881,55924,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55925",-77.1143951416016,35.0764770507812,1881,55925,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55926",-77.1545028686523,35.0650177001953,1881,55926,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55927",-77.1774139404297,35.0650177001953,1881,55927,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55928",-77.1946029663086,35.0764770507812,1881,55928,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55929",-77.1946029663086,35.0879364013672,1881,55929,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55930",-77.2690887451172,35.1223106384277,1881,55930,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55931",-77.3607635498047,35.1624183654785,1881,55931,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55932",-77.4467010498047,35.2139854431152,1881,55932,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55933",-77.481086730957,35.2369041442871,1881,55933,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55934",-77.4409790039062,35.254093170166,1881,55934,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55935",-77.4409790039062,35.2770118713379,1881,55935,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55936",-77.4409790039062,35.2884712219238,1881,55936,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55937",-77.4581604003906,35.2999305725098,1881,55937,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55938",-77.4409790039062,35.3228492736816,1881,55938,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55939",-77.4180526733398,35.3400382995605,1881,55939,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55940",-77.3951416015625,35.3457679748535,1881,55940,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55941",-77.3607635498047,35.3400382995605,1881,55941,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55942",-77.3550338745117,35.3400382995605,1881,55942,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55943",-77.303466796875,35.3801460266113,1881,55943,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55944",-77.2920074462891,35.3801460266113,1881,55944,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55945",-77.2690887451172,35.3572273254395,1881,55945,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55946",-77.2461700439453,35.3629570007324,1881,55946,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55947",-77.2461700439453,35.3801460266113,1881,55947,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55948",-77.2461700439453,35.3916015625,1881,55948,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55949",-77.2003326416016,35.4145202636719,1881,55949,"north carolina","craven",-0.590510701205684,-0.201776404732697,-0.396143552969191
"55951",-79.0910873413086,35.1910667419434,1882,55951,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55952",-79.0509872436523,35.1967964172363,1882,55952,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55953",-79.0337982177734,35.2082557678223,1882,55953,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55954",-78.9994201660156,35.2197151184082,1882,55954,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55955",-78.8905563354492,35.2311744689941,1882,55955,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55956",-78.8447189331055,35.254093170166,1882,55956,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55957",-78.7931594848633,35.254093170166,1882,55957,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55958",-78.7358627319336,35.254093170166,1882,55958,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55959",-78.7129440307617,35.254093170166,1882,55959,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55960",-78.7072143554688,35.254093170166,1882,55960,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55961",-78.6212692260742,35.2311744689941,1882,55961,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55962",-78.6327285766602,35.2139854431152,1882,55962,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55963",-78.6327285766602,35.1796112060547,1882,55963,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55964",-78.6441879272461,35.1395034790039,1882,55964,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55965",-78.655647277832,35.1108551025391,1882,55965,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55966",-78.661376953125,35.082202911377,1882,55966,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55967",-78.661376953125,35.0592842102051,1882,55967,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55968",-78.6499176025391,35.0420989990234,1882,55968,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55969",-78.6499176025391,35.0249099731445,1882,55969,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55970",-78.661376953125,34.9905319213867,1882,55970,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55971",-78.6499176025391,34.9618835449219,1882,55971,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55972",-78.6212692260742,34.9561538696289,1882,55972,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55973",-78.5926208496094,34.944694519043,1882,55973,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55974",-78.5697021484375,34.9217758178711,1882,55974,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55975",-78.5295944213867,34.8816719055176,1882,55975,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55976",-78.4952163696289,34.8472938537598,1882,55976,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55977",-78.7759628295898,34.8472938537598,1882,55977,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55978",-78.8160705566406,34.8472938537598,1882,55978,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55979",-78.8962860107422,34.8358345031738,1882,55979,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55980",-78.9421234130859,34.9045906066895,1882,55980,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55981",-78.9994201660156,34.944694519043,1882,55981,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55982",-79.0337982177734,34.9561538696289,1882,55982,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55983",-79.0567169189453,34.996265411377,1882,55983,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55984",-79.0910873413086,35.0650177001953,1882,55984,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55985",-79.1025543212891,35.082202911377,1882,55985,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55986",-79.0968246459961,35.1051216125488,1882,55986,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55987",-79.108283996582,35.116584777832,1882,55987,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55988",-79.114013671875,35.1223106384277,1882,55988,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"55989",-79.0910873413086,35.1910667419434,1882,55989,"north carolina","cumberland",-1.03571898889013,-0.917231893477606,-0.976475441183867
"56128",-80.1797103881836,35.5061950683594,1887,56128,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56129",-80.196907043457,35.534839630127,1887,56129,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56130",-80.2198181152344,35.5806770324707,1887,56130,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56131",-80.2541961669922,35.6150550842285,1887,56131,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56132",-80.3057632446289,35.6494331359863,1887,56132,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56133",-80.3286819458008,35.6895408630371,1887,56133,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56134",-80.3344116210938,35.712459564209,1887,56134,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56135",-80.3802490234375,35.7239189147949,1887,56135,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56136",-80.4375457763672,35.7296485900879,1887,56136,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56137",-80.4604644775391,35.7411079406738,1887,56137,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56138",-80.4432754516602,35.7582969665527,1887,56138,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56139",-80.4432754516602,35.7697563171387,1887,56139,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56140",-80.4604644775391,35.7926750183105,1887,56140,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56141",-80.4489974975586,35.8041305541992,1887,56141,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56142",-80.4489974975586,35.8098640441895,1887,56142,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56143",-80.466194152832,35.8327827453613,1887,56143,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56144",-80.4604644775391,35.849967956543,1887,56144,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56145",-80.4260864257812,35.8327827453613,1887,56145,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56146",-80.4146270751953,35.8327827453613,1887,56146,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56147",-80.4088973999023,35.849967956543,1887,56147,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56148",-80.4031677246094,35.8557014465332,1887,56148,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56149",-80.3802490234375,35.84423828125,1887,56149,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56150",-80.3745193481445,35.84423828125,1887,56150,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56151",-80.3687896728516,35.8557014465332,1887,56151,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56152",-80.3917083740234,35.8728866577148,1887,56152,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56153",-80.4031677246094,35.8843460083008,1887,56153,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56154",-80.4031677246094,35.8900756835938,1887,56154,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56155",-80.3917083740234,35.8900756835938,1887,56155,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56156",-80.3687896728516,35.8900756835938,1887,56156,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56157",-80.3573303222656,35.901538848877,1887,56157,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56158",-80.3630599975586,35.9301834106445,1887,56158,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56159",-80.3687896728516,35.9473724365234,1887,56159,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56160",-80.3917083740234,35.9645576477051,1887,56160,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56161",-80.3286819458008,35.987476348877,1887,56161,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56162",-80.2140884399414,35.987476348877,1887,56162,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56163",-80.2083587646484,36.021858215332,1887,56163,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56164",-80.1510696411133,36.021858215332,1887,56164,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56165",-80.1453399658203,36.0390472412109,1887,56165,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56166",-80.0479354858398,36.0390472412109,1887,56166,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56167",-80.0479354858398,35.9129943847656,1887,56167,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56168",-80.0593948364258,35.5119209289551,1887,56168,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56169",-80.1797103881836,35.5061950683594,1887,56169,"north carolina","davidson",-0.282429538320908,-0.75510109166153,-0.518765314991219
"56244",-78.9020156860352,35.8557014465332,1890,56244,"north carolina","durham",-0.358096178503389,-0.806122437648398,-0.582109308075894
"56245",-79.0223388671875,35.8557014465332,1890,56245,"north carolina","durham",-0.358096178503389,-0.806122437648398,-0.582109308075894
"56246",-78.9593124389648,36.2338485717773,1890,56246,"north carolina","durham",-0.358096178503389,-0.806122437648398,-0.582109308075894
"56247",-78.8046112060547,36.2281227111816,1890,56247,"north carolina","durham",-0.358096178503389,-0.806122437648398,-0.582109308075894
"56248",-78.8046112060547,36.1078033447266,1890,56248,"north carolina","durham",-0.358096178503389,-0.806122437648398,-0.582109308075894
"56249",-78.7988891601562,36.0791511535645,1890,56249,"north carolina","durham",-0.358096178503389,-0.806122437648398,-0.582109308075894
"56250",-78.7817001342773,36.0619659423828,1890,56250,"north carolina","durham",-0.358096178503389,-0.806122437648398,-0.582109308075894
"56251",-78.7587814331055,36.0447769165039,1890,56251,"north carolina","durham",-0.358096178503389,-0.806122437648398,-0.582109308075894
"56252",-78.7587814331055,36.0275840759277,1890,56252,"north carolina","durham",-0.358096178503389,-0.806122437648398,-0.582109308075894
"56253",-78.7415924072266,36.021858215332,1890,56253,"north carolina","durham",-0.358096178503389,-0.806122437648398,-0.582109308075894
"56254",-78.7243957519531,36.0275840759277,1890,56254,"north carolina","durham",-0.358096178503389,-0.806122437648398,-0.582109308075894
"56255",-78.7129440307617,36.0161285400391,1890,56255,"north carolina","durham",-0.358096178503389,-0.806122437648398,-0.582109308075894
"56256",-78.7129440307617,35.9932098388672,1890,56256,"north carolina","durham",-0.358096178503389,-0.806122437648398,-0.582109308075894
"56257",-78.7129440307617,35.9702911376953,1890,56257,"north carolina","durham",-0.358096178503389,-0.806122437648398,-0.582109308075894
"56258",-78.7358627319336,35.9359130859375,1890,56258,"north carolina","durham",-0.358096178503389,-0.806122437648398,-0.582109308075894
"56259",-78.7702331542969,35.9187240600586,1890,56259,"north carolina","durham",-0.358096178503389,-0.806122437648398,-0.582109308075894
"56260",-78.8103408813477,35.9187240600586,1890,56260,"north carolina","durham",-0.358096178503389,-0.806122437648398,-0.582109308075894
"56261",-78.8447189331055,35.8557014465332,1890,56261,"north carolina","durham",-0.358096178503389,-0.806122437648398,-0.582109308075894
"56262",-78.9020156860352,35.8557014465332,1890,56262,"north carolina","durham",-0.358096178503389,-0.806122437648398,-0.582109308075894
"56298",-80.3917083740234,35.9645576477051,1892,56298,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56299",-80.4088973999023,35.9760208129883,1892,56299,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56300",-80.4146270751953,35.987476348877,1892,56300,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56301",-80.4088973999023,36.0161285400391,1892,56301,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56302",-80.4318161010742,36.0275840759277,1892,56302,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56303",-80.4432754516602,36.0447769165039,1892,56303,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56304",-80.4489974975586,36.0734214782715,1892,56304,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56305",-80.466194152832,36.0619659423828,1892,56305,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56306",-80.477653503418,36.0505027770996,1892,56306,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56307",-80.4948348999023,36.0619659423828,1892,56307,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56308",-80.4891128540039,36.0963401794434,1892,56308,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56309",-80.4833831787109,36.1020698547363,1892,56309,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56310",-80.4604644775391,36.1192588806152,1892,56310,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56311",-80.4375457763672,36.1364479064941,1892,56311,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56312",-80.4260864257812,36.159366607666,1892,56312,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56313",-80.4318161010742,36.1708221435547,1892,56313,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56314",-80.4375457763672,36.1994743347168,1892,56314,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56315",-80.4318161010742,36.2166595458984,1892,56315,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56316",-80.4375457763672,36.2281227111816,1892,56316,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56317",-80.4432754516602,36.2338485717773,1892,56317,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56318",-80.4432754516602,36.2567672729492,1892,56318,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56319",-80.0364761352539,36.2453117370605,1892,56319,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56320",-80.0479354858398,36.0390472412109,1892,56320,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56321",-80.1453399658203,36.0390472412109,1892,56321,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56322",-80.1510696411133,36.021858215332,1892,56322,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56323",-80.2083587646484,36.021858215332,1892,56323,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56324",-80.2140884399414,35.987476348877,1892,56324,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56325",-80.3286819458008,35.987476348877,1892,56325,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56326",-80.3917083740234,35.9645576477051,1892,56326,"north carolina","forsyth",-0.320223950097992,-0.763395425486096,-0.541809687792044
"56328",-77.9910125732422,36.1880149841309,1893,56328,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56329",-78.031120300293,36.1307182312012,1893,56329,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56330",-78.0941467285156,36.0619659423828,1893,56330,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56331",-78.1743621826172,35.9359130859375,1893,56331,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56332",-78.2488479614258,35.8155937194824,1893,56332,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56333",-78.2774887084961,35.8671569824219,1893,56333,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56334",-78.2946853637695,35.8786201477051,1893,56334,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56335",-78.3462524414062,35.9072647094727,1893,56335,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56336",-78.3519744873047,35.9187240600586,1893,56336,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56337",-78.3634338378906,35.9244537353516,1893,56337,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56338",-78.3920822143555,35.9301834106445,1893,56338,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56339",-78.3978118896484,35.9359130859375,1893,56339,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56340",-78.4264678955078,35.9473724365234,1893,56340,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56341",-78.4436492919922,35.9760208129883,1893,56341,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56342",-78.5353240966797,36.0046691894531,1893,56342,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56343",-78.5238647460938,36.0447769165039,1893,56343,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56344",-78.5410537719727,36.0619659423828,1893,56344,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56345",-78.5124130249023,36.1192588806152,1893,56345,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56346",-78.5009460449219,36.1364479064941,1893,56346,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56347",-78.5009460449219,36.1765556335449,1893,56347,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56348",-78.4150009155273,36.159366607666,1893,56348,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56349",-78.386360168457,36.2223930358887,1893,56349,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56350",-78.3347930908203,36.2223930358887,1893,56350,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56351",-78.3175964355469,36.2567672729492,1893,56351,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56352",-78.2889556884766,36.2567672729492,1893,56352,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56353",-78.2832260131836,36.2510414123535,1893,56353,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56354",-78.2373886108398,36.2510414123535,1893,56354,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56355",-78.1629028320312,36.2338485717773,1893,56355,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56356",-78.1342544555664,36.2338485717773,1893,56356,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56357",-78.1285247802734,36.2338485717773,1893,56357,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56358",-78.1170654296875,36.2223930358887,1893,56358,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56359",-78.0941467285156,36.2166595458984,1893,56359,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56360",-78.0196685791016,36.2052040100098,1893,56360,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56361",-77.9910125732422,36.1880149841309,1893,56361,"north carolina","franklin",-0.731746727001163,-0.439931291818629,-0.585839009409896
"56363",-81.0219650268555,35.1624183654785,1894,56363,"north carolina","gaston",0.799038008451934,0.3325120091,0.565775008775967
"56364",-81.3256301879883,35.1738777160645,1894,56364,"north carolina","gaston",0.799038008451934,0.3325120091,0.565775008775967
"56365",-81.3313598632812,35.2197151184082,1894,56365,"north carolina","gaston",0.799038008451934,0.3325120091,0.565775008775967
"56366",-81.3370895385742,35.2369041442871,1894,56366,"north carolina","gaston",0.799038008451934,0.3325120091,0.565775008775967
"56367",-81.3313598632812,35.265552520752,1894,56367,"north carolina","gaston",0.799038008451934,0.3325120091,0.565775008775967
"56368",-81.3428192138672,35.2884712219238,1894,56368,"north carolina","gaston",0.799038008451934,0.3325120091,0.565775008775967
"56369",-81.3657379150391,35.2884712219238,1894,56369,"north carolina","gaston",0.799038008451934,0.3325120091,0.565775008775967
"56370",-81.3657379150391,35.3113899230957,1894,56370,"north carolina","gaston",0.799038008451934,0.3325120091,0.565775008775967
"56371",-81.3657379150391,35.3285751342773,1894,56371,"north carolina","gaston",0.799038008451934,0.3325120091,0.565775008775967
"56372",-81.4230346679688,35.3858757019043,1894,56372,"north carolina","gaston",0.799038008451934,0.3325120091,0.565775008775967
"56373",-81.4516830444336,35.4202499389648,1894,56373,"north carolina","gaston",0.799038008451934,0.3325120091,0.565775008775967
"56374",-80.9589385986328,35.4202499389648,1894,56374,"north carolina","gaston",0.799038008451934,0.3325120091,0.565775008775967
"56375",-80.9646682739258,35.3916015625,1894,56375,"north carolina","gaston",0.799038008451934,0.3325120091,0.565775008775967
"56376",-80.9761276245117,35.3801460266113,1894,56376,"north carolina","gaston",0.799038008451934,0.3325120091,0.565775008775967
"56377",-80.9818572998047,35.3686828613281,1894,56377,"north carolina","gaston",0.799038008451934,0.3325120091,0.565775008775967
"56378",-80.9761276245117,35.3686828613281,1894,56378,"north carolina","gaston",0.799038008451934,0.3325120091,0.565775008775967
"56379",-80.9589385986328,35.3686828613281,1894,56379,"north carolina","gaston",0.799038008451934,0.3325120091,0.565775008775967
"56380",-80.9417495727539,35.3686828613281,1894,56380,"north carolina","gaston",0.799038008451934,0.3325120091,0.565775008775967
"56381",-80.924560546875,35.3629570007324,1894,56381,"north carolina","gaston",0.799038008451934,0.3325120091,0.565775008775967
"56382",-80.924560546875,35.3514938354492,1894,56382,"north carolina","gaston",0.799038008451934,0.3325120091,0.565775008775967
"56383",-80.9360198974609,35.3514938354492,1894,56383,"north carolina","gaston",0.799038008451934,0.3325120091,0.565775008775967
"56384",-80.9703979492188,35.3457679748535,1894,56384,"north carolina","gaston",0.799038008451934,0.3325120091,0.565775008775967
"56385",-80.9818572998047,35.3400382995605,1894,56385,"north carolina","gaston",0.799038008451934,0.3325120091,0.565775008775967
